method,split,regime,task,seed,episodes,success_rate,contact_precision,budget_violation_rate,fall_rate,balance_margin,recovery_success,energy_contact_cost,calibration_error
greedy_contact_planner,heldout_layout,slippery_foot_contact,fallen_object_pickup,4,84,0.523810,0.397021,0.431119,0.218695,0.401914,0.349728,0.172276,0.139208
greedy_contact_planner,heldout_layout,slippery_foot_contact,fallen_object_pickup,5,84,0.535714,0.381877,0.431767,0.218884,0.402793,0.350612,0.172721,0.139655
greedy_contact_planner,heldout_layout,slippery_foot_contact,fallen_object_pickup,6,84,0.428571,0.382741,0.432415,0.213925,0.403929,0.351830,0.173166,0.140101
greedy_contact_planner,heldout_layout,slippery_foot_contact,push_cart_with_footstep,0,84,0.583333,0.386968,0.434644,0.212344,0.375418,0.352371,0.175034,0.143479
greedy_contact_planner,heldout_layout,slippery_foot_contact,push_cart_with_footstep,1,84,0.452381,0.387856,0.435310,0.215974,0.376148,0.353055,0.175492,0.143938
greedy_contact_planner,heldout_layout,slippery_foot_contact,push_cart_with_footstep,2,84,0.464286,0.388744,0.435976,0.216176,0.377050,0.337954,0.175949,0.144397
greedy_contact_planner,heldout_layout,slippery_foot_contact,push_cart_with_footstep,3,84,0.583333,0.389632,0.436642,0.213806,0.378081,0.339028,0.176406,0.136851
greedy_contact_planner,heldout_layout,slippery_foot_contact,push_cart_with_footstep,4,84,0.500000,0.390520,0.437308,0.216293,0.378868,0.339787,0.176864,0.137310
greedy_contact_planner,heldout_layout,slippery_foot_contact,push_cart_with_footstep,5,84,0.547619,0.391408,0.437974,0.215637,0.379813,0.340749,0.177321,0.137769
greedy_contact_planner,heldout_layout,slippery_foot_contact,push_cart_with_footstep,6,84,0.571429,0.392296,0.438640,0.215553,0.380729,0.341675,0.177778,0.138227
greedy_contact_planner,heldout_layout,one_hand_occupied,bimanual_shelf_reach,0,84,0.392857,0.393310,0.435595,0.223401,0.391129,0.345812,0.172525,0.145388
greedy_contact_planner,heldout_layout,one_hand_occupied,bimanual_shelf_reach,1,84,0.666667,0.394142,0.436219,0.217286,0.392290,0.347073,0.172953,0.145818
greedy_contact_planner,heldout_layout,one_hand_occupied,bimanual_shelf_reach,2,84,0.583333,0.394974,0.436843,0.219743,0.393024,0.347778,0.173382,0.138244
greedy_contact_planner,heldout_layout,one_hand_occupied,bimanual_shelf_reach,3,84,0.464286,0.379798,0.437467,0.223057,0.393714,0.348426,0.173810,0.138674
greedy_contact_planner,heldout_layout,one_hand_occupied,bimanual_shelf_reach,4,84,0.416667,0.380630,0.438091,0.216652,0.394890,0.349707,0.174239,0.139104
greedy_contact_planner,heldout_layout,one_hand_occupied,bimanual_shelf_reach,5,84,0.523810,0.381462,0.438715,0.214537,0.395852,0.350708,0.174667,0.139534
greedy_contact_planner,heldout_layout,one_hand_occupied,bimanual_shelf_reach,6,84,0.547619,0.382294,0.439339,0.214422,0.396714,0.351579,0.175096,0.139964
greedy_contact_planner,heldout_layout,one_hand_occupied,door_open_step_through,0,84,0.535714,0.390205,0.445037,0.219002,0.388257,0.336327,0.179092,0.145080
greedy_contact_planner,heldout_layout,one_hand_occupied,door_open_step_through,1,84,0.535714,0.391053,0.445673,0.219468,0.389106,0.337177,0.179529,0.145518
greedy_contact_planner,heldout_layout,one_hand_occupied,door_open_step_through,2,84,0.523810,0.391901,0.446309,0.220219,0.389940,0.338008,0.179966,0.137952
greedy_contact_planner,heldout_layout,one_hand_occupied,door_open_step_through,3,84,0.500000,0.392749,0.434939,0.220475,0.390799,0.338872,0.172158,0.138198
greedy_contact_planner,heldout_layout,one_hand_occupied,door_open_step_through,4,84,0.452381,0.393597,0.435575,0.222083,0.375583,0.339647,0.172595,0.138637
greedy_contact_planner,heldout_layout,one_hand_occupied,door_open_step_through,5,84,0.488095,0.394445,0.436211,0.221691,0.376475,0.340553,0.173032,0.139075
greedy_contact_planner,heldout_layout,one_hand_occupied,door_open_step_through,6,84,0.571429,0.379285,0.436847,0.220157,0.377423,0.341532,0.173469,0.139513
greedy_contact_planner,heldout_layout,one_hand_occupied,box_lift_rebalance,0,84,0.476190,0.388085,0.444075,0.219392,0.404279,0.350426,0.178207,0.142232
greedy_contact_planner,heldout_layout,one_hand_occupied,box_lift_rebalance,1,84,0.583333,0.388901,0.444687,0.217269,0.405225,0.351412,0.178627,0.142654
greedy_contact_planner,heldout_layout,one_hand_occupied,box_lift_rebalance,2,84,0.476190,0.389717,0.445299,0.220288,0.389906,0.336056,0.179047,0.143076
greedy_contact_planner,heldout_layout,one_hand_occupied,box_lift_rebalance,3,84,0.452381,0.390533,0.445911,0.221307,0.390695,0.336837,0.179467,0.143498
greedy_contact_planner,heldout_layout,one_hand_occupied,box_lift_rebalance,4,84,0.476190,0.391349,0.446523,0.221183,0.391542,0.337693,0.179888,0.143919
greedy_contact_planner,heldout_layout,one_hand_occupied,box_lift_rebalance,5,84,0.476190,0.392165,0.447135,0.221631,0.392359,0.338512,0.180308,0.144341
greedy_contact_planner,heldout_layout,one_hand_occupied,box_lift_rebalance,6,84,0.547619,0.392981,0.435741,0.219584,0.393302,0.339493,0.172484,0.144571
greedy_contact_planner,heldout_layout,one_hand_occupied,fallen_object_pickup,0,84,0.630952,0.380828,0.438789,0.211726,0.406777,0.350835,0.174520,0.139464
greedy_contact_planner,heldout_layout,one_hand_occupied,fallen_object_pickup,1,84,0.523810,0.381660,0.439413,0.214754,0.407481,0.351502,0.174949,0.139894
greedy_contact_planner,heldout_layout,one_hand_occupied,fallen_object_pickup,2,84,0.428571,0.382492,0.440037,0.217497,0.408200,0.336180,0.175377,0.140324
greedy_contact_planner,heldout_layout,one_hand_occupied,fallen_object_pickup,3,84,0.511905,0.383324,0.440661,0.215953,0.409134,0.337144,0.175806,0.140754
greedy_contact_planner,heldout_layout,one_hand_occupied,fallen_object_pickup,4,84,0.464286,0.384156,0.441285,0.217553,0.393902,0.337904,0.176234,0.141184
greedy_contact_planner,heldout_layout,one_hand_occupied,fallen_object_pickup,5,84,0.488095,0.384988,0.441909,0.217438,0.394763,0.338776,0.176663,0.141614
greedy_contact_planner,heldout_layout,one_hand_occupied,fallen_object_pickup,6,84,0.404762,0.385820,0.442533,0.219894,0.395496,0.339480,0.177091,0.142044
greedy_contact_planner,heldout_layout,one_hand_occupied,push_cart_with_footstep,0,84,0.511905,0.393830,0.435594,0.220752,0.370647,0.343647,0.172664,0.139164
greedy_contact_planner,heldout_layout,one_hand_occupied,push_cart_with_footstep,1,84,0.559524,0.394686,0.436236,0.220079,0.371561,0.344578,0.173105,0.139606
greedy_contact_planner,heldout_layout,one_hand_occupied,push_cart_with_footstep,2,84,0.500000,0.379534,0.436878,0.221977,0.372346,0.345343,0.173546,0.140049
greedy_contact_planner,heldout_layout,one_hand_occupied,push_cart_with_footstep,3,84,0.476190,0.380390,0.437520,0.215014,0.373574,0.346684,0.173987,0.140491
greedy_contact_planner,heldout_layout,one_hand_occupied,push_cart_with_footstep,4,84,0.488095,0.381246,0.438162,0.215198,0.374445,0.347560,0.174428,0.140933
greedy_contact_planner,heldout_layout,one_hand_occupied,push_cart_with_footstep,5,84,0.535714,0.382102,0.438804,0.214525,0.375359,0.348491,0.174868,0.141375
greedy_contact_planner,heldout_layout,one_hand_occupied,push_cart_with_footstep,6,84,0.559524,0.382958,0.439446,0.214423,0.376244,0.349386,0.175309,0.141818
greedy_contact_planner,heldout_layout,narrow_support_polygon,bimanual_shelf_reach,0,84,0.476190,0.381167,0.445933,0.219585,0.396004,0.340164,0.176690,0.144199
greedy_contact_planner,heldout_layout,narrow_support_polygon,bimanual_shelf_reach,1,84,0.500000,0.382039,0.446587,0.219492,0.396904,0.341074,0.177139,0.144649
greedy_contact_planner,heldout_layout,narrow_support_polygon,bimanual_shelf_reach,2,84,0.523810,0.382911,0.447241,0.219399,0.381797,0.341984,0.177588,0.145100
greedy_contact_planner,heldout_layout,narrow_support_polygon,bimanual_shelf_reach,3,84,0.535714,0.383783,0.447895,0.219592,0.382683,0.342876,0.178037,0.145550
greedy_contact_planner,heldout_layout,narrow_support_polygon,bimanual_shelf_reach,4,84,0.488095,0.384655,0.448549,0.221213,0.383498,0.343674,0.178486,0.146001
greedy_contact_planner,heldout_layout,narrow_support_polygon,bimanual_shelf_reach,5,84,0.440476,0.385527,0.449203,0.222835,0.384313,0.344473,0.178935,0.146451
greedy_contact_planner,heldout_layout,narrow_support_polygon,bimanual_shelf_reach,6,84,0.571429,0.386399,0.449857,0.220170,0.385342,0.345550,0.179384,0.146902
greedy_contact_planner,heldout_layout,narrow_support_polygon,door_open_step_through,0,84,0.369048,0.389742,0.452129,0.226815,0.388222,0.341604,0.181029,0.141675
greedy_contact_planner,heldout_layout,narrow_support_polygon,door_open_step_through,1,84,0.476190,0.390630,0.440789,0.223951,0.389278,0.342710,0.173242,0.141941
greedy_contact_planner,heldout_layout,narrow_support_polygon,door_open_step_through,2,84,0.428571,0.391518,0.441455,0.225581,0.374100,0.343524,0.173699,0.142400
greedy_contact_planner,heldout_layout,narrow_support_polygon,door_open_step_through,3,84,0.488095,0.392406,0.442121,0.224640,0.375059,0.344505,0.174156,0.142859
greedy_contact_planner,heldout_layout,narrow_support_polygon,door_open_step_through,4,84,0.404762,0.377286,0.442787,0.227127,0.375847,0.345264,0.174614,0.143317
greedy_contact_planner,heldout_layout,narrow_support_polygon,door_open_step_through,5,84,0.547619,0.378174,0.443453,0.216182,0.377306,0.346895,0.175071,0.143776
greedy_contact_planner,heldout_layout,narrow_support_polygon,door_open_step_through,6,84,0.547619,0.379062,0.444119,0.216669,0.378194,0.347783,0.175528,0.144235
greedy_contact_planner,heldout_layout,narrow_support_polygon,box_lift_rebalance,0,84,0.380952,0.383910,0.448383,0.223454,0.400720,0.336226,0.178231,0.144930
greedy_contact_planner,heldout_layout,narrow_support_polygon,box_lift_rebalance,1,84,0.500000,0.384766,0.449025,0.221067,0.401719,0.337269,0.178672,0.145373
greedy_contact_planner,heldout_layout,narrow_support_polygon,box_lift_rebalance,2,84,0.488095,0.385622,0.449667,0.221822,0.402562,0.338108,0.179113,0.145815
greedy_contact_planner,heldout_layout,narrow_support_polygon,box_lift_rebalance,3,84,0.452381,0.386478,0.450309,0.223149,0.403375,0.338910,0.179554,0.146257
greedy_contact_planner,heldout_layout,narrow_support_polygon,box_lift_rebalance,4,84,0.404762,0.387334,0.450951,0.224762,0.388167,0.339693,0.179995,0.146699
greedy_contact_planner,heldout_layout,narrow_support_polygon,box_lift_rebalance,5,84,0.452381,0.388190,0.451593,0.224088,0.389080,0.340625,0.180435,0.139138
greedy_contact_planner,heldout_layout,narrow_support_polygon,box_lift_rebalance,6,84,0.345238,0.389046,0.452235,0.227130,0.389808,0.341315,0.180876,0.139580
greedy_contact_planner,heldout_layout,narrow_support_polygon,fallen_object_pickup,0,84,0.500000,0.385613,0.449816,0.221562,0.395881,0.345220,0.179159,0.146750
greedy_contact_planner,heldout_layout,narrow_support_polygon,fallen_object_pickup,1,84,0.511905,0.386485,0.450470,0.221755,0.396767,0.346112,0.179608,0.139197
greedy_contact_planner,heldout_layout,narrow_support_polygon,fallen_object_pickup,2,84,0.500000,0.387357,0.451124,0.222519,0.397625,0.346966,0.180057,0.139647
greedy_contact_planner,heldout_layout,narrow_support_polygon,fallen_object_pickup,3,84,0.452381,0.388229,0.451778,0.224140,0.398440,0.347765,0.180506,0.140097
greedy_contact_planner,heldout_layout,narrow_support_polygon,fallen_object_pickup,4,84,0.333333,0.389101,0.452432,0.227476,0.399169,0.348452,0.180956,0.140548
greedy_contact_planner,heldout_layout,narrow_support_polygon,fallen_object_pickup,5,84,0.345238,0.389973,0.453086,0.227669,0.400056,0.349343,0.173401,0.140998
greedy_contact_planner,heldout_layout,narrow_support_polygon,fallen_object_pickup,6,84,0.380952,0.390845,0.441734,0.226510,0.401010,0.334315,0.173610,0.141257
greedy_contact_planner,heldout_layout,narrow_support_polygon,push_cart_with_footstep,0,84,0.595238,0.382119,0.446255,0.217173,0.375942,0.338416,0.177052,0.146200
greedy_contact_planner,heldout_layout,narrow_support_polygon,push_cart_with_footstep,1,84,0.571429,0.383015,0.446927,0.218236,0.376809,0.339275,0.177513,0.146663
greedy_contact_planner,heldout_layout,narrow_support_polygon,push_cart_with_footstep,2,84,0.464286,0.383911,0.447599,0.221299,0.377576,0.340003,0.177975,0.139121
greedy_contact_planner,heldout_layout,narrow_support_polygon,push_cart_with_footstep,3,84,0.559524,0.384807,0.448271,0.219505,0.378586,0.341048,0.178436,0.139584
greedy_contact_planner,heldout_layout,narrow_support_polygon,push_cart_with_footstep,4,84,0.500000,0.385703,0.448943,0.221425,0.379410,0.341851,0.178898,0.140047
greedy_contact_planner,heldout_layout,narrow_support_polygon,push_cart_with_footstep,5,84,0.464286,0.386599,0.449615,0.222774,0.380262,0.342692,0.179359,0.140510
greedy_contact_planner,heldout_layout,narrow_support_polygon,push_cart_with_footstep,6,84,0.500000,0.387495,0.450287,0.222409,0.381200,0.343643,0.179820,0.140972
greedy_contact_planner,heldout_layout,unexpected_push,bimanual_shelf_reach,0,84,0.440476,0.381721,0.454593,0.224973,0.393848,0.347636,0.179414,0.143711
greedy_contact_planner,heldout_layout,unexpected_push,bimanual_shelf_reach,1,84,0.476190,0.382537,0.455205,0.224564,0.394709,0.348510,0.179834,0.144133
greedy_contact_planner,heldout_layout,unexpected_push,bimanual_shelf_reach,2,84,0.452381,0.383353,0.455817,0.225583,0.379490,0.333284,0.180254,0.144554
greedy_contact_planner,heldout_layout,unexpected_push,bimanual_shelf_reach,3,84,0.452381,0.384169,0.456429,0.226031,0.380307,0.334103,0.180674,0.144976
greedy_contact_planner,heldout_layout,unexpected_push,bimanual_shelf_reach,4,84,0.404762,0.384985,0.457041,0.227621,0.381068,0.334848,0.181095,0.145398
greedy_contact_planner,heldout_layout,unexpected_push,bimanual_shelf_reach,5,84,0.488095,0.385801,0.457653,0.226069,0.381985,0.335797,0.181515,0.145820
greedy_contact_planner,heldout_layout,unexpected_push,bimanual_shelf_reach,6,84,0.464286,0.386617,0.458265,0.227088,0.382774,0.336578,0.181935,0.146242
greedy_contact_planner,heldout_layout,unexpected_push,door_open_step_through,0,84,0.488095,0.389952,0.448525,0.227520,0.385957,0.333028,0.175331,0.140818
greedy_contact_planner,heldout_layout,unexpected_push,door_open_step_through,1,84,0.380952,0.374776,0.449149,0.230548,0.386662,0.333695,0.175760,0.141248
greedy_contact_planner,heldout_layout,unexpected_push,door_open_step_through,2,84,0.500000,0.375608,0.449773,0.220143,0.388038,0.335235,0.176188,0.141678
greedy_contact_planner,heldout_layout,unexpected_push,door_open_step_through,3,84,0.416667,0.376440,0.450397,0.222600,0.372763,0.335940,0.176617,0.142108
greedy_contact_planner,heldout_layout,unexpected_push,door_open_step_through,4,84,0.511905,0.377272,0.451021,0.220771,0.373711,0.336923,0.177045,0.142538
greedy_contact_planner,heldout_layout,unexpected_push,door_open_step_through,5,84,0.500000,0.378104,0.451645,0.221513,0.374530,0.337738,0.177474,0.142968
greedy_contact_planner,heldout_layout,unexpected_push,door_open_step_through,6,84,0.416667,0.378936,0.452269,0.223969,0.375263,0.338443,0.177902,0.143398
greedy_contact_planner,heldout_layout,unexpected_push,box_lift_rebalance,0,84,0.511905,0.379713,0.453479,0.222234,0.394143,0.339375,0.178508,0.142009
greedy_contact_planner,heldout_layout,unexpected_push,box_lift_rebalance,1,84,0.380952,0.380513,0.454079,0.225816,0.394788,0.339974,0.178920,0.142423
greedy_contact_planner,heldout_layout,unexpected_push,box_lift_rebalance,2,84,0.511905,0.381313,0.454679,0.223112,0.395747,0.340982,0.179332,0.142836
greedy_contact_planner,heldout_layout,unexpected_push,box_lift_rebalance,3,84,0.404762,0.382113,0.455279,0.226123,0.396421,0.341619,0.179744,0.143250
greedy_contact_planner,heldout_layout,unexpected_push,box_lift_rebalance,4,84,0.345238,0.382913,0.455879,0.227990,0.397151,0.342329,0.180156,0.143664
greedy_contact_planner,heldout_layout,unexpected_push,box_lift_rebalance,5,84,0.428571,0.383713,0.456479,0.226429,0.398053,0.343263,0.180568,0.144077
greedy_contact_planner,heldout_layout,unexpected_push,box_lift_rebalance,6,84,0.297619,0.384513,0.457079,0.230011,0.398698,0.343862,0.180980,0.144491
greedy_contact_planner,heldout_layout,unexpected_push,fallen_object_pickup,0,84,0.416667,0.384879,0.457510,0.227386,0.392416,0.335367,0.181220,0.145603
greedy_contact_planner,heldout_layout,unexpected_push,fallen_object_pickup,1,84,0.547619,0.385695,0.458122,0.224691,0.393391,0.336391,0.181640,0.146024
greedy_contact_planner,heldout_layout,unexpected_push,fallen_object_pickup,2,84,0.500000,0.386511,0.458734,0.226282,0.394151,0.337135,0.182060,0.146446
greedy_contact_planner,heldout_layout,unexpected_push,fallen_object_pickup,3,84,0.357143,0.387327,0.459346,0.230158,0.394797,0.337731,0.174477,0.146868
greedy_contact_planner,heldout_layout,unexpected_push,fallen_object_pickup,4,84,0.380952,0.388143,0.447952,0.229254,0.395682,0.338638,0.174657,0.147098
greedy_contact_planner,heldout_layout,unexpected_push,fallen_object_pickup,5,84,0.357143,0.388959,0.448564,0.230273,0.396472,0.339420,0.175077,0.147519
greedy_contact_planner,heldout_layout,unexpected_push,fallen_object_pickup,6,84,0.428571,0.389775,0.449176,0.229007,0.397375,0.340350,0.175497,0.147941
greedy_contact_planner,heldout_layout,unexpected_push,push_cart_with_footstep,0,84,0.500000,0.375666,0.449659,0.220144,0.366900,0.339036,0.176167,0.142124
greedy_contact_planner,heldout_layout,unexpected_push,push_cart_with_footstep,1,84,0.571429,0.376506,0.450289,0.218891,0.367826,0.339990,0.176599,0.142558
greedy_contact_planner,heldout_layout,unexpected_push,push_cart_with_footstep,2,84,0.547619,0.377346,0.450919,0.219923,0.368639,0.340795,0.177032,0.142992
greedy_contact_planner,heldout_layout,unexpected_push,push_cart_with_footstep,3,84,0.511905,0.378186,0.451549,0.221241,0.369437,0.341581,0.177465,0.143426
greedy_contact_planner,heldout_layout,unexpected_push,push_cart_with_footstep,4,84,0.500000,0.379026,0.452179,0.221988,0.370263,0.342405,0.177897,0.143860
