split,regime,task,seed,episodes,success_rate,contact_precision,budget_violation_rate,fall_rate,balance_margin,recovery_success,energy_contact_cost,calibration_error,ablation,interpretation
combined_stress,contact_dropout,fallen_object_pickup,5,84,0.511905,0.543765,0.210038,0.110091,0.561184,0.498406,0.222633,0.071025,minus_episode_budget,no episode-level contact accounting
combined_stress,contact_dropout,fallen_object_pickup,6,84,0.500000,0.544573,0.210644,0.110820,0.561980,0.499198,0.223049,0.071443,minus_episode_budget,no episode-level contact accounting
combined_stress,contact_dropout,push_cart_with_footstep,0,84,0.571429,0.543773,0.208754,0.108279,0.528521,0.494768,0.221910,0.071817,minus_episode_budget,no episode-level contact accounting
combined_stress,contact_dropout,push_cart_with_footstep,1,84,0.630952,0.544605,0.209378,0.107307,0.529426,0.495695,0.222338,0.072247,minus_episode_budget,no episode-level contact accounting
combined_stress,contact_dropout,push_cart_with_footstep,2,84,0.630952,0.545437,0.210002,0.107763,0.530259,0.496529,0.222767,0.072677,minus_episode_budget,no episode-level contact accounting
combined_stress,contact_dropout,push_cart_with_footstep,3,84,0.678571,0.546269,0.210626,0.107077,0.531149,0.497438,0.223195,0.073107,minus_episode_budget,no episode-level contact accounting
combined_stress,contact_dropout,push_cart_with_footstep,4,84,0.595238,0.547101,0.211250,0.109534,0.531883,0.498142,0.223624,0.073537,minus_episode_budget,no episode-level contact accounting
combined_stress,contact_dropout,push_cart_with_footstep,5,84,0.642857,0.547933,0.211874,0.108847,0.532773,0.499051,0.224052,0.073967,minus_episode_budget,no episode-level contact accounting
combined_stress,contact_dropout,push_cart_with_footstep,6,84,0.630952,0.548765,0.212498,0.109590,0.533592,0.499866,0.224481,0.074397,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,0,84,0.488095,0.540405,0.219231,0.117764,0.541207,0.497770,0.225455,0.077990,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,1,84,0.642857,0.541293,0.219897,0.114537,0.542280,0.498900,0.225912,0.070445,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,2,84,0.523810,0.542181,0.220563,0.117881,0.543025,0.499603,0.226369,0.070904,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,3,84,0.511905,0.543069,0.221229,0.118654,0.543898,0.484464,0.226827,0.071362,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,4,84,0.500000,0.543957,0.221895,0.119427,0.544772,0.485334,0.227284,0.071821,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,5,84,0.571429,0.544845,0.222561,0.118200,0.545745,0.486334,0.227741,0.072280,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,6,84,0.547619,0.545733,0.211221,0.118479,0.546643,0.487236,0.219955,0.072546,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,door_open_step_through,0,84,0.559524,0.537732,0.216905,0.114486,0.538720,0.488644,0.223897,0.077604,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,door_open_step_through,1,84,0.571429,0.538636,0.217583,0.114697,0.539638,0.489567,0.224362,0.070067,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,door_open_step_through,2,84,0.488095,0.539540,0.218261,0.117193,0.540441,0.490340,0.224828,0.070534,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,door_open_step_through,3,84,0.571429,0.540444,0.218939,0.115689,0.541444,0.491374,0.225293,0.071001,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,door_open_step_through,4,84,0.523810,0.541348,0.219617,0.117328,0.542290,0.492204,0.225759,0.071468,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,door_open_step_through,5,84,0.595238,0.542252,0.220295,0.116109,0.543279,0.493219,0.226225,0.071934,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,door_open_step_through,6,84,0.511905,0.543156,0.220973,0.118606,0.544083,0.493993,0.226690,0.072401,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,box_lift_rebalance,0,84,0.571429,0.539784,0.219302,0.115584,0.542848,0.490863,0.225438,0.077178,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,box_lift_rebalance,1,84,0.488095,0.540656,0.219956,0.118063,0.543620,0.491606,0.225887,0.077629,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,box_lift_rebalance,2,84,0.523810,0.541528,0.220610,0.117684,0.544535,0.492535,0.226336,0.078079,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,box_lift_rebalance,3,84,0.500000,0.542400,0.221264,0.118734,0.545378,0.493371,0.226785,0.070526,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,box_lift_rebalance,4,84,0.559524,0.543272,0.221918,0.117784,0.546322,0.494337,0.227234,0.070976,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,box_lift_rebalance,5,84,0.666667,0.544144,0.222572,0.115691,0.547323,0.495377,0.227683,0.071427,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,box_lift_rebalance,6,84,0.571429,0.545016,0.223226,0.118455,0.548080,0.496101,0.220128,0.071877,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,fallen_object_pickup,0,84,0.452381,0.545010,0.223437,0.121374,0.557152,0.486876,0.220247,0.072870,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,fallen_object_pickup,1,84,0.464286,0.545898,0.212097,0.120795,0.558093,0.487833,0.220464,0.073137,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,fallen_object_pickup,2,84,0.583333,0.546786,0.212763,0.118426,0.559124,0.488907,0.220921,0.073596,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,fallen_object_pickup,3,84,0.630952,0.531666,0.213429,0.117770,0.560068,0.489870,0.221379,0.074054,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,fallen_object_pickup,4,84,0.511905,0.532554,0.214095,0.121114,0.560813,0.490573,0.221836,0.074513,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,fallen_object_pickup,5,84,0.559524,0.533442,0.214761,0.112455,0.562158,0.492056,0.222293,0.074972,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,fallen_object_pickup,6,84,0.511905,0.534330,0.215427,0.114085,0.546981,0.492870,0.222750,0.075430,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,push_cart_with_footstep,0,84,0.547619,0.548082,0.212446,0.119606,0.527671,0.486459,0.220861,0.075059,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,push_cart_with_footstep,1,84,0.583333,0.532986,0.213130,0.119249,0.528625,0.487426,0.221331,0.075530,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,push_cart_with_footstep,2,84,0.571429,0.533898,0.213814,0.112032,0.529922,0.488839,0.221801,0.076001,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,push_cart_with_footstep,3,84,0.571429,0.534810,0.214498,0.112532,0.530833,0.489751,0.222270,0.076472,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,push_cart_with_footstep,4,84,0.619048,0.535722,0.215182,0.111890,0.531801,0.490736,0.222740,0.076943,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,push_cart_with_footstep,5,84,0.630952,0.536634,0.215866,0.112104,0.532726,0.491666,0.223210,0.077414,minus_episode_budget,no episode-level contact accounting
combined_stress,compound_contact_scarcity,push_cart_with_footstep,6,84,0.619048,0.537546,0.216550,0.112891,0.533623,0.492559,0.223679,0.077885,minus_episode_budget,no episode-level contact accounting
combined_stress,nominal_contacts,bimanual_shelf_reach,0,84,0.619048,0.581643,0.149216,0.079774,0.581315,0.499428,0.214130,0.067674,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,bimanual_shelf_reach,1,84,0.738095,0.582475,0.149840,0.077373,0.582291,0.500448,0.214559,0.068104,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,bimanual_shelf_reach,2,84,0.678571,0.583307,0.150464,0.079258,0.583052,0.501189,0.214987,0.060530,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,bimanual_shelf_reach,3,84,0.714286,0.568131,0.151088,0.078858,0.583928,0.502079,0.215416,0.060960,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,bimanual_shelf_reach,4,84,0.666667,0.568963,0.151712,0.080457,0.584704,0.502839,0.215844,0.061390,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,bimanual_shelf_reach,5,84,0.666667,0.569795,0.152336,0.072910,0.585938,0.488186,0.216273,0.061820,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,bimanual_shelf_reach,6,84,0.714286,0.570627,0.152960,0.072224,0.586828,0.489094,0.216701,0.062250,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,door_open_step_through,0,84,0.607143,0.578626,0.158669,0.079090,0.578354,0.489789,0.220640,0.067304,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,door_open_step_through,1,84,0.666667,0.579474,0.159305,0.078127,0.579274,0.490732,0.221077,0.067743,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,door_open_step_through,2,84,0.607143,0.580322,0.159941,0.080021,0.580052,0.491489,0.221514,0.068181,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,door_open_step_through,3,84,0.654762,0.581170,0.160577,0.079343,0.564950,0.492413,0.221950,0.060615,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,door_open_step_through,4,84,0.690476,0.582018,0.149207,0.078171,0.565880,0.493369,0.214143,0.060861,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,door_open_step_through,5,84,0.702381,0.582866,0.149843,0.078351,0.566743,0.494237,0.214580,0.061299,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,door_open_step_through,6,84,0.678571,0.583714,0.150479,0.079387,0.567563,0.495050,0.215016,0.061737,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,box_lift_rebalance,0,84,0.690476,0.576270,0.157676,0.076050,0.578281,0.487869,0.219909,0.064620,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,box_lift_rebalance,1,84,0.559524,0.577086,0.158288,0.079640,0.578941,0.488484,0.220329,0.065042,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,box_lift_rebalance,2,84,0.595238,0.577902,0.158900,0.079231,0.579802,0.489358,0.220750,0.065464,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,box_lift_rebalance,3,84,0.654762,0.578718,0.159512,0.078250,0.580691,0.490270,0.221170,0.065886,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,box_lift_rebalance,4,84,0.666667,0.579534,0.160124,0.078412,0.581523,0.491108,0.221590,0.066307,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,box_lift_rebalance,5,84,0.678571,0.580350,0.160736,0.078574,0.582354,0.491945,0.222010,0.066729,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,box_lift_rebalance,6,84,0.678571,0.581166,0.161348,0.079022,0.583172,0.492764,0.222431,0.067151,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,fallen_object_pickup,0,84,0.666667,0.568952,0.152382,0.080673,0.596107,0.487421,0.216262,0.061893,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,fallen_object_pickup,1,84,0.630952,0.569784,0.153006,0.073983,0.597298,0.488720,0.216690,0.062323,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,fallen_object_pickup,2,84,0.654762,0.570616,0.153630,0.073868,0.598159,0.489592,0.217119,0.062753,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,fallen_object_pickup,3,84,0.559524,0.571448,0.154254,0.076610,0.582870,0.490277,0.217547,0.063183,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,fallen_object_pickup,4,84,0.583333,0.572280,0.154878,0.076495,0.583732,0.491149,0.217975,0.063613,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,fallen_object_pickup,5,84,0.726190,0.573112,0.155502,0.073523,0.584737,0.492206,0.218404,0.064043,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,fallen_object_pickup,6,84,0.714286,0.573944,0.156126,0.074265,0.585556,0.493022,0.218832,0.064473,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,push_cart_with_footstep,0,84,0.738095,0.582312,0.149234,0.077126,0.560995,0.497408,0.214173,0.061348,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,push_cart_with_footstep,1,84,0.690476,0.583168,0.149876,0.078738,0.561794,0.498191,0.214614,0.061790,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,push_cart_with_footstep,2,84,0.678571,0.584024,0.150518,0.079494,0.562637,0.499030,0.215055,0.062232,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,push_cart_with_footstep,3,84,0.678571,0.568872,0.151160,0.079964,0.563493,0.499888,0.215496,0.062674,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,push_cart_with_footstep,4,84,0.678571,0.569728,0.151802,0.072429,0.564750,0.501265,0.215937,0.063117,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,push_cart_with_footstep,5,84,0.797619,0.570584,0.152444,0.070042,0.565749,0.502309,0.216377,0.063559,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,nominal_contacts,push_cart_with_footstep,6,84,0.690476,0.571440,0.153086,0.073083,0.566477,0.502999,0.216818,0.064001,minus_recovery_reserve,no contacts reserved for recovery
combined_stress,slippery_foot_contact,bimanual_shelf_reach,0,84,0.666667,0.567631,0.165472,0.082560,0.567057,0.490037,0.221599,0.069454,minus_recovery_reserve,no contacts reserved for recovery
