method,split,seed,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_budget_violation_rate,ci95_budget_violation_rate,mean_fall_rate,ci95_fall_rate,mean_balance_margin,ci95_balance_margin,mean_recovery_success,ci95_recovery_success,mean_energy_contact_cost,ci95_energy_contact_cost,mean_reserve_starvation_rate,ci95_reserve_starvation_rate,mean_contact_overuse_rate,ci95_contact_overuse_rate,mean_calibration_error,ci95_calibration_error,mean_conservatism_rate,ci95_conservatism_rate,mean_predicted_breach_risk,ci95_predicted_breach_risk,mean_realized_breach_risk,ci95_realized_breach_risk,n
risk_aware_contact_planner,heldout_object,3,0.687830,0.003276,0.634376,0.007300,0.120254,0.001391,0.105504,0.001929,0.574616,0.001106,0.533297,0.001264,0.237958,0.000483,0.106610,0.002597,0.083464,0.001188,0.064393,0.000515,0.086095,0.000541,0.133013,0.002063,0.127683,0.001985,384
risk_aware_contact_planner,heldout_object,4,0.687849,0.003310,0.634287,0.007355,0.120326,0.001386,0.105365,0.001937,0.575315,0.001158,0.533184,0.001282,0.238218,0.000493,0.107044,0.002582,0.083737,0.001172,0.064572,0.000530,0.086058,0.000557,0.133278,0.002052,0.127802,0.001983,384
risk_aware_contact_planner,heldout_object,5,0.687434,0.003324,0.633884,0.007324,0.120439,0.001384,0.105329,0.001927,0.574984,0.001123,0.533123,0.001288,0.237959,0.000486,0.107002,0.002584,0.083344,0.001159,0.064512,0.000534,0.086312,0.000564,0.133052,0.002052,0.127761,0.001975,384
risk_aware_contact_planner,heldout_object,6,0.687906,0.003295,0.634219,0.007304,0.120326,0.001375,0.105361,0.001920,0.574884,0.001152,0.533050,0.001309,0.238152,0.000499,0.107123,0.002584,0.083466,0.001194,0.064601,0.000525,0.086463,0.000532,0.133133,0.002053,0.127789,0.001970,384
risk_aware_contact_planner,heldout_object,7,0.688294,0.003273,0.634864,0.007264,0.120502,0.001379,0.105237,0.001920,0.575362,0.001112,0.533338,0.001293,0.238110,0.000476,0.106950,0.002568,0.083621,0.001187,0.064485,0.000525,0.086046,0.000549,0.133164,0.002042,0.127762,0.001967,384
risk_aware_contact_planner,heldout_object,8,0.688179,0.003252,0.635132,0.007245,0.120107,0.001381,0.105021,0.001927,0.574841,0.001137,0.533247,0.001273,0.238108,0.000481,0.106940,0.002575,0.083424,0.001174,0.064362,0.000520,0.086000,0.000559,0.132900,0.002058,0.127494,0.001974,384
risk_aware_contact_planner,heldout_object,9,0.688193,0.003325,0.634717,0.007318,0.120471,0.001374,0.105304,0.001922,0.575204,0.001117,0.533443,0.001268,0.238110,0.000464,0.107028,0.002597,0.083631,0.001172,0.064326,0.000529,0.086086,0.000550,0.133126,0.002062,0.127775,0.001975,384
risk_aware_contact_planner,heldout_payload,0,0.670218,0.003484,0.583984,0.007506,0.134523,0.001372,0.121935,0.001929,0.566820,0.001126,0.525668,0.001316,0.241420,0.000476,0.113962,0.002575,0.088901,0.001163,0.068197,0.000511,0.089827,0.000533,0.148143,0.002050,0.142238,0.001969,384
risk_aware_contact_planner,heldout_payload,1,0.670627,0.003525,0.584278,0.007549,0.134667,0.001388,0.122100,0.001923,0.566950,0.001120,0.525525,0.001246,0.241125,0.000491,0.114134,0.002573,0.088513,0.001196,0.068061,0.000536,0.089846,0.000557,0.148323,0.002053,0.142328,0.001975,384
risk_aware_contact_planner,heldout_payload,2,0.670365,0.003477,0.584018,0.007520,0.134667,0.001360,0.121951,0.001947,0.567058,0.001147,0.525181,0.001241,0.241186,0.000487,0.114186,0.002579,0.088748,0.001181,0.067988,0.000525,0.089899,0.000541,0.148181,0.002055,0.142295,0.001979,384
risk_aware_contact_planner,heldout_payload,3,0.670660,0.003502,0.584546,0.007525,0.134554,0.001364,0.121783,0.001951,0.566897,0.001097,0.524761,0.001269,0.241255,0.000467,0.113753,0.002595,0.088699,0.001147,0.067986,0.000523,0.089898,0.000540,0.148079,0.002052,0.142085,0.001975,384
risk_aware_contact_planner,heldout_payload,4,0.670392,0.003531,0.584174,0.007542,0.134462,0.001380,0.122091,0.001927,0.566881,0.001125,0.525509,0.001259,0.241164,0.000489,0.113882,0.002561,0.088745,0.001145,0.068146,0.000534,0.090023,0.000565,0.148123,0.002043,0.142239,0.001968,384
risk_aware_contact_planner,heldout_payload,5,0.670282,0.003517,0.583947,0.007548,0.134544,0.001394,0.121997,0.001936,0.566890,0.001144,0.525597,0.001238,0.241462,0.000487,0.114184,0.002573,0.088591,0.001163,0.068164,0.000555,0.090019,0.000552,0.148158,0.002065,0.142278,0.001987,384
risk_aware_contact_planner,heldout_payload,6,0.671112,0.003558,0.584182,0.007591,0.134794,0.001395,0.122385,0.001909,0.566688,0.001134,0.525114,0.001324,0.241349,0.000499,0.114210,0.002588,0.088644,0.001167,0.068014,0.000535,0.089880,0.000544,0.148403,0.002054,0.142517,0.001977,384
risk_aware_contact_planner,heldout_payload,7,0.670085,0.003520,0.584040,0.007580,0.134493,0.001390,0.121851,0.001940,0.567185,0.001122,0.525169,0.001280,0.241204,0.000491,0.113725,0.002605,0.088985,0.001160,0.068107,0.000518,0.090114,0.000564,0.148143,0.002053,0.142138,0.001987,384
risk_aware_contact_planner,heldout_payload,8,0.670626,0.003547,0.584251,0.007642,0.134544,0.001423,0.122050,0.001934,0.566627,0.001118,0.525606,0.001316,0.241340,0.000502,0.114132,0.002572,0.088667,0.001175,0.068096,0.000527,0.089828,0.000585,0.148294,0.002046,0.142288,0.001989,384
risk_aware_contact_planner,heldout_payload,9,0.670564,0.003594,0.584078,0.007617,0.134712,0.001350,0.121954,0.001931,0.566888,0.001091,0.525279,0.001310,0.241188,0.000507,0.114220,0.002589,0.088825,0.001171,0.068203,0.000524,0.090019,0.000552,0.148233,0.002039,0.142359,0.001966,384
whole_body_mpc,clean_deployment,0,0.642921,0.003588,0.481437,0.008058,0.164172,0.001523,0.141963,0.002273,0.536217,0.001171,0.469759,0.001324,0.239249,0.000501,0.143613,0.002601,0.127166,0.001168,0.082308,0.000542,0.059323,0.000562,0.164163,0.002197,0.173821,0.002178,384
whole_body_mpc,clean_deployment,1,0.642859,0.003609,0.480988,0.008025,0.164407,0.001544,0.141872,0.002274,0.535677,0.001125,0.469226,0.001286,0.239522,0.000472,0.143532,0.002576,0.127275,0.001132,0.082218,0.000530,0.059414,0.000552,0.164187,0.002191,0.173845,0.002172,384
whole_body_mpc,clean_deployment,2,0.643343,0.003639,0.481497,0.008119,0.164366,0.001532,0.142085,0.002280,0.536165,0.001191,0.469677,0.001313,0.239325,0.000479,0.143619,0.002589,0.127312,0.001183,0.082502,0.000521,0.059357,0.000555,0.164300,0.002211,0.173984,0.002181,384
whole_body_mpc,clean_deployment,3,0.642652,0.003590,0.480665,0.008075,0.164494,0.001567,0.142050,0.002301,0.535587,0.001127,0.469844,0.001299,0.239344,0.000474,0.143787,0.002564,0.127212,0.001182,0.082175,0.000521,0.059413,0.000550,0.164319,0.002217,0.173992,0.002196,384
whole_body_mpc,clean_deployment,4,0.643038,0.003572,0.481547,0.008034,0.164207,0.001552,0.141964,0.002297,0.536216,0.001145,0.469961,0.001255,0.239413,0.000471,0.143636,0.002559,0.127088,0.001180,0.082270,0.000531,0.059320,0.000548,0.164218,0.002210,0.173824,0.002190,384
whole_body_mpc,clean_deployment,5,0.643201,0.003625,0.481447,0.008055,0.164443,0.001546,0.141958,0.002280,0.535923,0.001144,0.469376,0.001272,0.239243,0.000491,0.143659,0.002555,0.127066,0.001161,0.082076,0.000530,0.059150,0.000555,0.164218,0.002193,0.173877,0.002178,384
whole_body_mpc,clean_deployment,6,0.643346,0.003609,0.481440,0.008031,0.164683,0.001537,0.142063,0.002281,0.536121,0.001149,0.470030,0.001303,0.239297,0.000476,0.143615,0.002543,0.127130,0.001146,0.082413,0.000536,0.059211,0.000550,0.164342,0.002194,0.174047,0.002169,384
whole_body_mpc,clean_deployment,7,0.642362,0.003585,0.480714,0.008062,0.164342,0.001532,0.141915,0.002280,0.536150,0.001182,0.469559,0.001317,0.239357,0.000506,0.143680,0.002582,0.127030,0.001187,0.082319,0.000524,0.059292,0.000547,0.164248,0.002208,0.173858,0.002180,384
whole_body_mpc,clean_deployment,8,0.643545,0.003589,0.481961,0.008063,0.164339,0.001556,0.141850,0.002278,0.535784,0.001171,0.469565,0.001282,0.239270,0.000481,0.143433,0.002584,0.127218,0.001186,0.082305,0.000511,0.059050,0.000544,0.164159,0.002209,0.173797,0.002186,384
whole_body_mpc,clean_deployment,9,0.642579,0.003572,0.480840,0.008050,0.164436,0.001545,0.141960,0.002300,0.535778,0.001171,0.469730,0.001264,0.239273,0.000490,0.143523,0.002563,0.127249,0.001156,0.082183,0.000522,0.059314,0.000566,0.164151,0.002215,0.173882,0.002185,384
whole_body_mpc,combined_stress,0,0.590894,0.004392,0.360365,0.008953,0.190814,0.001527,0.178514,0.002310,0.518270,0.001147,0.452268,0.001334,0.246569,0.000489,0.159349,0.002590,0.138490,0.001190,0.090279,0.000530,0.067851,0.000578,0.194792,0.002225,0.204167,0.002196,384
whole_body_mpc,combined_stress,1,0.589886,0.004285,0.359180,0.008844,0.191184,0.001538,0.178392,0.002308,0.518285,0.001098,0.451964,0.001308,0.246285,0.000514,0.159460,0.002594,0.138605,0.001167,0.090157,0.000536,0.067770,0.000581,0.194972,0.002223,0.204263,0.002195,384
whole_body_mpc,combined_stress,2,0.590242,0.004352,0.359637,0.008869,0.191097,0.001530,0.178428,0.002273,0.518072,0.001134,0.452056,0.001292,0.246162,0.000472,0.159272,0.002604,0.138542,0.001164,0.090211,0.000537,0.067757,0.000565,0.194810,0.002212,0.204207,0.002181,384
whole_body_mpc,combined_stress,3,0.589520,0.004386,0.358662,0.008945,0.191057,0.001542,0.178617,0.002323,0.517780,0.001157,0.451644,0.001280,0.246245,0.000465,0.159042,0.002574,0.138604,0.001164,0.090224,0.000524,0.067901,0.000574,0.194926,0.002218,0.204232,0.002195,384
whole_body_mpc,combined_stress,4,0.590140,0.004340,0.359134,0.008875,0.191283,0.001538,0.178478,0.002281,0.517894,0.001146,0.451779,0.001300,0.246305,0.000481,0.159427,0.002598,0.138672,0.001190,0.090158,0.000536,0.067998,0.000570,0.195000,0.002200,0.204334,0.002187,384
whole_body_mpc,combined_stress,5,0.590582,0.004261,0.359558,0.008771,0.191246,0.001503,0.178536,0.002290,0.518124,0.001162,0.451876,0.001327,0.246311,0.000473,0.159590,0.002582,0.138735,0.001175,0.090198,0.000521,0.067880,0.000569,0.195104,0.002196,0.204395,0.002173,384
whole_body_mpc,combined_stress,6,0.590577,0.004332,0.359893,0.008880,0.191066,0.001538,0.178381,0.002312,0.518114,0.001152,0.451840,0.001340,0.246272,0.000484,0.159324,0.002592,0.138698,0.001151,0.090264,0.000529,0.067912,0.000572,0.194984,0.002211,0.204214,0.002197,384
whole_body_mpc,combined_stress,7,0.590446,0.004338,0.359958,0.008866,0.190901,0.001525,0.178574,0.002289,0.518044,0.001179,0.452417,0.001314,0.246279,0.000498,0.159120,0.002585,0.138422,0.001190,0.090261,0.000541,0.067895,0.000569,0.194887,0.002213,0.204161,0.002185,384
whole_body_mpc,combined_stress,8,0.590123,0.004339,0.359350,0.008869,0.190972,0.001535,0.178592,0.002290,0.518040,0.001139,0.451843,0.001321,0.246329,0.000483,0.159246,0.002563,0.138672,0.001183,0.090184,0.000542,0.067910,0.000590,0.195012,0.002209,0.204240,0.002183,384
whole_body_mpc,combined_stress,9,0.589854,0.004306,0.359040,0.008876,0.190901,0.001554,0.178574,0.002310,0.517693,0.001162,0.451929,0.001300,0.246213,0.000486,0.159224,0.002588,0.138970,0.001158,0.090276,0.000540,0.067914,0.000597,0.194970,0.002220,0.204252,0.002203,384
whole_body_mpc,heldout_layout,0,0.619510,0.003887,0.431868,0.008390,0.173586,0.001526,0.155587,0.002299,0.529075,0.001128,0.462375,0.001322,0.242146,0.000470,0.150074,0.002587,0.131910,0.001188,0.085721,0.000545,0.062830,0.000559,0.175645,0.002212,0.185212,0.002194,384
whole_body_mpc,heldout_layout,1,0.619999,0.003867,0.432430,0.008401,0.173746,0.001566,0.155354,0.002296,0.528865,0.001172,0.462204,0.001317,0.242388,0.000487,0.150027,0.002561,0.131670,0.001185,0.085342,0.000519,0.062855,0.000570,0.175490,0.002222,0.185077,0.002192,384
whole_body_mpc,heldout_layout,2,0.619993,0.003914,0.432667,0.008431,0.173419,0.001541,0.155312,0.002284,0.528892,0.001151,0.462446,0.001321,0.242111,0.000490,0.150195,0.002582,0.131801,0.001173,0.085610,0.000521,0.062938,0.000576,0.175456,0.002210,0.185038,0.002185,384
whole_body_mpc,heldout_layout,3,0.619737,0.003895,0.432242,0.008379,0.173725,0.001537,0.155226,0.002289,0.528555,0.001142,0.462749,0.001280,0.242282,0.000483,0.150062,0.002566,0.131952,0.001151,0.085543,0.000517,0.062925,0.000538,0.175566,0.002206,0.185086,0.002178,384
whole_body_mpc,heldout_layout,4,0.619795,0.003944,0.432620,0.008450,0.173393,0.001542,0.155410,0.002284,0.528914,0.001181,0.462542,0.001318,0.242061,0.000504,0.149818,0.002575,0.131858,0.001175,0.085444,0.000526,0.062786,0.000563,0.175456,0.002207,0.184971,0.002186,384
whole_body_mpc,heldout_layout,5,0.620058,0.003899,0.432288,0.008424,0.173835,0.001538,0.155401,0.002300,0.528421,0.001183,0.462494,0.001305,0.242255,0.000504,0.150031,0.002571,0.131983,0.001167,0.085487,0.000538,0.062817,0.000571,0.175619,0.002218,0.185185,0.002186,384
whole_body_mpc,heldout_layout,6,0.619304,0.003912,0.431894,0.008412,0.173477,0.001538,0.155302,0.002283,0.528417,0.001173,0.462565,0.001303,0.242056,0.000482,0.150095,0.002560,0.131983,0.001158,0.085539,0.000525,0.062865,0.000588,0.175514,0.002185,0.185043,0.002174,384
whole_body_mpc,heldout_layout,7,0.619853,0.003917,0.431935,0.008401,0.173814,0.001534,0.155441,0.002287,0.528315,0.001183,0.462380,0.001280,0.242306,0.000490,0.150118,0.002562,0.132030,0.001183,0.085670,0.000541,0.062630,0.000583,0.175726,0.002203,0.185246,0.002182,384
whole_body_mpc,heldout_layout,8,0.618969,0.003930,0.431367,0.008389,0.173696,0.001518,0.155330,0.002277,0.528839,0.001162,0.462266,0.001303,0.242235,0.000495,0.150069,0.002557,0.132014,0.001166,0.085561,0.000519,0.062901,0.000554,0.175689,0.002199,0.185131,0.002167,384
whole_body_mpc,heldout_layout,9,0.619623,0.003909,0.432151,0.008390,0.173439,0.001548,0.155471,0.002270,0.528827,0.001164,0.462522,0.001279,0.242212,0.000483,0.150066,0.002580,0.132009,0.001149,0.085591,0.000534,0.062773,0.000568,0.175705,0.002193,0.185105,0.002175,384
whole_body_mpc,heldout_object,0,0.630574,0.003738,0.454103,0.008236,0.169317,0.001519,0.149792,0.002295,0.531879,0.001156,0.465352,0.001338,0.241114,0.000497,0.147551,0.002583,0.129545,0.001162,0.084215,0.000536,0.061292,0.000564,0.170716,0.002212,0.180277,0.002183,384
whole_body_mpc,heldout_object,1,0.630146,0.003757,0.454206,0.008283,0.169001,0.001536,0.149597,0.002300,0.531899,0.001203,0.465502,0.001333,0.241181,0.000499,0.147207,0.002584,0.129696,0.001173,0.084044,0.000545,0.061320,0.000543,0.170445,0.002218,0.180006,0.002193,384
whole_body_mpc,heldout_object,2,0.629853,0.003765,0.453656,0.008241,0.169203,0.001531,0.149622,0.002282,0.531539,0.001171,0.465340,0.001279,0.240888,0.000500,0.147169,0.002551,0.129905,0.001185,0.084135,0.000536,0.061336,0.000560,0.170558,0.002187,0.180115,0.002177,384
whole_body_mpc,heldout_object,3,0.630400,0.003751,0.454554,0.008263,0.168959,0.001575,0.149586,0.002296,0.531835,0.001163,0.465679,0.001319,0.241160,0.000467,0.146990,0.002566,0.129874,0.001177,0.084114,0.000517,0.061323,0.000569,0.170384,0.002218,0.179971,0.002196,384
whole_body_mpc,heldout_object,4,0.630171,0.003727,0.453832,0.008249,0.169469,0.001517,0.149614,0.002331,0.532036,0.001167,0.465231,0.001285,0.241052,0.000499,0.147425,0.002587,0.129545,0.001167,0.084072,0.000516,0.061449,0.000551,0.170552,0.002216,0.180206,0.002195,384
whole_body_mpc,heldout_object,5,0.629918,0.003747,0.454041,0.008240,0.169027,0.001529,0.149423,0.002288,0.531877,0.001136,0.465478,0.001307,0.240955,0.000491,0.147368,0.002595,0.129774,0.001181,0.084244,0.000531,0.061217,0.000572,0.170568,0.002205,0.180015,0.002186,384
whole_body_mpc,heldout_object,6,0.629737,0.003756,0.453698,0.008218,0.169354,0.001524,0.149380,0.002273,0.531593,0.001164,0.465347,0.001294,0.240928,0.000498,0.147095,0.002592,0.129853,0.001165,0.084085,0.000517,0.061175,0.000556,0.170437,0.002193,0.180035,0.002173,384
whole_body_mpc,heldout_object,7,0.630573,0.003709,0.454485,0.008195,0.169611,0.001507,0.149439,0.002290,0.531828,0.001125,0.465722,0.001326,0.240740,0.000493,0.147046,0.002615,0.129796,0.001155,0.084250,0.000518,0.061191,0.000552,0.170607,0.002204,0.180153,0.002181,384
whole_body_mpc,heldout_object,8,0.631064,0.003729,0.455420,0.008194,0.169260,0.001555,0.149304,0.002264,0.531960,0.001115,0.466079,0.001276,0.240941,0.000492,0.147200,0.002578,0.129415,0.001165,0.084175,0.000542,0.061278,0.000566,0.170330,0.002200,0.179954,0.002181,384
whole_body_mpc,heldout_object,9,0.630744,0.003745,0.454428,0.008244,0.169798,0.001570,0.149467,0.002290,0.531813,0.001158,0.465784,0.001256,0.240874,0.000499,0.147203,0.002568,0.129800,0.001195,0.084218,0.000526,0.061178,0.000561,0.170615,0.002218,0.180259,0.002192,384
whole_body_mpc,heldout_payload,0,0.608972,0.004088,0.396637,0.008607,0.184827,0.001543,0.169014,0.002284,0.523498,0.001172,0.457233,0.001295,0.244089,0.000494,0.154538,0.002579,0.134742,0.001191,0.087949,0.000511,0.065024,0.000580,0.186886,0.002207,0.196307,0.002184,384
whole_body_mpc,heldout_payload,1,0.608473,0.004104,0.396033,0.008643,0.184711,0.001547,0.169075,0.002294,0.523219,0.001163,0.457371,0.001275,0.244414,0.000500,0.154430,0.002583,0.135117,0.001169,0.087798,0.000546,0.065181,0.000578,0.186798,0.002209,0.196294,0.002192,384
whole_body_mpc,heldout_payload,2,0.608664,0.004060,0.396328,0.008512,0.184953,0.001517,0.169025,0.002274,0.523677,0.001114,0.457179,0.001262,0.243935,0.000483,0.154540,0.002580,0.135013,0.001172,0.087533,0.000513,0.065153,0.000572,0.187009,0.002193,0.196330,0.002170,384
whole_body_mpc,heldout_payload,3,0.608165,0.004105,0.395709,0.008639,0.185084,0.001548,0.168874,0.002295,0.523190,0.001167,0.457343,0.001273,0.244142,0.000493,0.154559,0.002591,0.134893,0.001150,0.087698,0.000546,0.065151,0.000564,0.186838,0.002211,0.196323,0.002195,384
whole_body_mpc,heldout_payload,4,0.608792,0.004105,0.396748,0.008635,0.184764,0.001556,0.168854,0.002285,0.523441,0.001153,0.457540,0.001291,0.244303,0.000487,0.154278,0.002564,0.134872,0.001174,0.087706,0.000529,0.065066,0.000560,0.186743,0.002202,0.196143,0.002186,384
whole_body_mpc,heldout_payload,5,0.608424,0.004078,0.396132,0.008639,0.184867,0.001544,0.169015,0.002296,0.523366,0.001150,0.457398,0.001299,0.244063,0.000504,0.154273,0.002596,0.135196,0.001181,0.087636,0.000552,0.065182,0.000577,0.186914,0.002233,0.196274,0.002201,384
whole_body_mpc,heldout_payload,6,0.608656,0.004063,0.396224,0.008586,0.184860,0.001553,0.169078,0.002294,0.523346,0.001177,0.457448,0.001299,0.244251,0.000471,0.154462,0.002579,0.135091,0.001145,0.087675,0.000517,0.065117,0.000568,0.186814,0.002212,0.196332,0.002185,384
whole_body_mpc,heldout_payload,7,0.609148,0.004111,0.396574,0.008607,0.184928,0.001514,0.169129,0.002287,0.523209,0.001205,0.457116,0.001268,0.244164,0.000484,0.154376,0.002556,0.134919,0.001170,0.087859,0.000525,0.065052,0.000571,0.186877,0.002194,0.196363,0.002166,384
whole_body_mpc,heldout_payload,8,0.608482,0.004043,0.396026,0.008570,0.184828,0.001558,0.169221,0.002294,0.523298,0.001181,0.457497,0.001274,0.244373,0.000491,0.154279,0.002553,0.135133,0.001173,0.087485,0.000532,0.065053,0.000569,0.186866,0.002214,0.196320,0.002188,384
whole_body_mpc,heldout_payload,9,0.608505,0.004094,0.396371,0.008602,0.184615,0.001550,0.169066,0.002285,0.523187,0.001159,0.457616,0.001322,0.243952,0.000484,0.154428,0.002592,0.134961,0.001173,0.087686,0.000520,0.065073,0.000577,0.186749,0.002210,0.196222,0.002188,384
